,cooler_id,proba_mensual
3904,cc251124723397be4ec8bfcc41f1406c32e5d4be65d91506f86c2c24af3e2e3d,0.983480541
785,2719a5ba4901f54c79da780e87fdb8cfd32bbef73ab139ec41d1e7e430416b1a,0.983450867
3725,c298201536a0edd82602b440c3146fbc310b9f85cdb898fa83ca87b8e91997ac,0.983400746
3678,bfb328403ad8abe49c9b3597c1cc06b125bf23843fef8d1b0d0cfc563abcf39f,0.983213122
4298,e0c08c8b203d6eb32267f3bd8b744a47172db7d46182aca20088b79ee5156293,0.983166312
4866,ff257708b063c60c56e8a211c8576f3b33ed4ee0e21a29a4285e1a85cb300a41,0.98312459
3128,a2fb0261699801e67299fd836e2fa04de9b5ef06b3e1873b19acfa7cba86b404,0.983098308
1580,4eed31e42fbb671ce3caecdcad964f273c1a5e9f01eb2646ce96c416e4cf1d5e,0.983073489
1697,55b414b69d72e7825c5e9a3c8baa450fedbbc602808a9aa06cd9472a5039117b,0.98304807
4269,df3d988a51b1ae33d9836132f01b5b50efff79627880e98aedda52b1eff60788,0.983038149
525,1b830647087123b28f2a12445cab44f7cb76236c5f2c2a8f4ca4aeb0d0b18a59,0.98296558
1771,59b3c02ed58f0c368088af73a047baa4393015cd786c664edb6338e99bed6493,0.982932528
4661,f51a6acaea61b72827259c9a6373c2c6061fd3e683e94e2337013bb3411ae15a,0.982878362
4249,dde0dfa9c1fd987b80a99d7b0384c7f922426edbf603e9c8c2f901bf5e471e33,0.982784545
3079,a0aeae613a43e957dd66e7c40c237bdc1a92a167d53b88e5a132a014e4ad3015,0.982764506
2320,7835a0b31a3d3a0b4f661f3af096f0f872f09b49aa86f9c69ffdf50c8a402430,0.982757297
4428,e804a024e3b4f23ea516d328a51aa61304faf4b2cd924660cbb7e4b279a0156b,0.982755892
2773,8f22e16f9cb9cb14191e35d287389b86a92246a1196c23c5e35be46679db7081,0.982680821
4189,db056c5abcff980b96fd750b8c7a842bddd58de4a8ba1711dca189eda75ddbab,0.982520177
2795,905d1dcdbb3f0e1a2f9ccc4669021d903b8546bd45bf2bed22ece7f6b5a787ac,0.982368706
4652,f48e324e2d3027cd0c4b3596a88397fb420f9e60b2688aaec8941c03e54fdc11,0.982342986
820,28ecaa55f44421724040a82a80cc8cefa436f1ab0df9dcef7a2f856e4aba9e71,0.982286821
4083,d540ef15d875edd91d8665fbc65169c042c5583b8b8228235b1c6daeb481085f,0.982222258
1676,5459f6aa6c2395973acbe1377c9b8d375e540c5352579f4b24fab7c174a5c72c,0.982156239
4393,e62e4e34ab194bf6b7c83397a587bb1cbd6872857a3305dd3e52ba97022e2d32,0.982129054
4035,d2c47df70eb2c759dbb22a3b4bb883d174fc75badd7c4ac1ecb1bf713cf4d56e,0.982081082
1608,50a5273499a5d4076ca2d694b2f154c167ffd2089ad4d8e45416430c4f0584f9,0.9820481
474,18af15e4acdf68ff16679d8ea904a400a14189be9dc98bd1ee4df84a5f0f55a0,0.982032025
3542,b9d29fd5472e66d5e0384aefd9172261523f0b9a5dce8756ca68ef7ebaa197e5,0.982031969
3756,c3c99c023667fed57662f3730849c605c301fe77076945977eec2427dd6d0f83,0.982025996
910,2df89062bebddd5e6065b8313f8ff63b55419fb37c1835a8b90542bba5367f11,0.982006761
3306,adaaed711197f0ab640ee5ff5369b530c3870d6f9529128dcd59cfd64322ac20,0.981960587
4659,f50678bb29c0c49ed9e9c6352af02d380d9e6e74cd4430df033d861b3f50c067,0.981933369
3361,b06c5fd346faad70795a9db4c51c62f1d4d4cee3c7161c887be3c513cc6ae12d,0.981913446
2640,87f931b86bffe941449299f46c8441a89d68fdef51ba6874fcba3b843af7b66b,0.981802816
4634,f3eac257f32dd1e23b3e6eb8acf1f79dfe1cec8e1ae15ba84c3735c5e98e3612,0.981781063
904,2d699a46464e3d87df13a0ad7a2134e6f125341cc163ad951bd86a55ea848fdb,0.981741348
2995,9b767337348cedfaac819fd8c5d082eb8bd606e9cdaa8da30b57803837cf5a53,0.9817185
12,00d544621891ec2ed4f01052df526d069177a92e7ed2e948a4a2e942e12a45a6,0.981659122
2572,84ddaaaf804fe023b3a319ffe6df28804e9c8a9865d3919ce8644d01abbaf32f,0.98164129
946,2fc078dd88acc6710dae1c1cb8c5fb3a8ce30663ae3e4ce0b785a5cfe0a91dd7,0.981631239
2263,756ec1cf1c98b7ed6ed6eef963247594439680d43e424a22ee82bc54ee1fc5f3,0.981528485
2024,678e584dedbc7badb33035135c613e98e773428839648c857141e55b19ba5b57,0.981486378
3603,bc9c8a70e19e5ca8f9d9e936599a74138c8206e840a948c48c943a30265bdc97,0.981459685
3411,b39ad20823e2e735951f6d1848277f083bd4b6410a7041044d1ecb235eb6003f,0.981376314
2355,7997db8b753affd3645022422ebb2cc28dd717fb1486097acffd2cafd728f43b,0.981240694
1228,3d5abcc9eae4e91114c79464314df5c1c1c7ef999fc7cf4a07bced505b6145e3,0.981141311
2112,6c9580ecf85311f93fb679916d036e83e228e182ef4e747bbff7485c10a36eed,0.981068694
135,0700b117a0cbbdc3bc924ed099e8f6b17038c1ac18e0303277b487786a46e1bd,0.98104447
332,1040550f74728172ff21d5e9b1591d846a0c212b6149ebde9bf881c84e5ac0ae,0.981043667
2834,9281f1fcec594127394a5204a6167b2146756d8ee0fd60119a9e100a032e6be7,0.980981737
2698,8b7123c020e33f77c7dba5e6a541272f8c8cdc36841df0cbd1621a41bc3f2774,0.980906035
2867,94313b05d5fa6bc781e89b947ca430af78be193760bdc6150f60180ecdb7610f,0.980640668
4352,e3b82505f6eea30f5e74e476db39a63b5e21cc728b51248baa45fff9e7a827f6,0.980584703
1441,47ee6ef1211abce82973c07e4a3a3b43d3bebc039cdbbf4d8f29b2719724b8f5,0.980580573
1138,3989f81cf8ea079c23e91230ddeb3f239aeeebe3bf10ffe9f5ed97f3af277e8b,0.980542814
2415,7c38fe5bf262120df68d920000bfc089b1aef50ced539270b80644b2fbe51e73,0.98054067
1217,3d057333fe4753421e7ce4865caae73f8a5a2283e044f7d1af1b76d52796c176,0.980403931
2728,8cacf271ee1bd91ccf4504cef9288c5d53a1138590fa04cb2733f76d1ac2be11,0.980308315
2857,938abda7c6e11c3b8f8b6df802d4318870d9c351ed01277a2a1bc3d24b191b7d,0.98025746
2978,9af3adf451a3bac3754db3ebdc4902509a8f2d821a27dc78b170cdb202a30f63,0.980218465
2107,6c67849ad375fb3e2349bf7d7069ef6b01d09ba71a33f23b1c455807e2e73fe7,0.980043603
921,2e837bd4f833b92a036aba094493a6e8c4107af6da16bd964e34d3e5f7fc851a,0.979931073
2341,78fa081f0f7e8c28828446cb2fc19afb1d250ddef5bb81a663dce21b5dddde01,0.979815456
3642,bded1435bb4d9b9b295fcb574458e3541e35c02ddf5271516a60141123efd0bd,0.979813797
4297,e0b46fccb5f525b8c786c4e71c10ffa09eb70e0bdb441c912fe3e1cfb3242878,0.97969448
3546,b9f3489185fe10e9b7de13c8099cc29ce1c88b060998a122c6f8df7531b12f72,0.979666317
3917,cca9bccafb3573b184901e1aaecd38eb33f1234fdfd36b33fb5d020561f62944,0.97953774
4008,d16a2b65021e647d7498514c867828f2d8e4cd8882c4cecaedd8342cbf94cbf7,0.979533129
4327,e233ad96bb5e6e9ad9fc57078b137206362643c3621e5cc01cf7ce2b97a3020a,0.97952806
3681,c00a8aca017ba281ef2b097863ec511633e62414a6210a31a69d5bf32e479a5c,0.979502101
2000,669a07a703147af1e9692237e6e032489b3ca02c6682888dc0ad3c671ef4055e,0.979431203
2869,945218ed5f2927d74f7533d068545ad32d338a2a5681c8897e8a879da7f8c18c,0.979345525
479,18d01f1ed3e702467008f5ed867b98a8ba2fb4b503e610b68a4355aaa0e1e452,0.979328704
162,07f29c48d5d94cfdc022d0629e4b017e4eba3761584a4318ded95983ba3a373f,0.979266701
1650,52a13707ff48f99215d091e0e8cda7236a0f8058af54127fac1998a7682c8bc6,0.979231831
2651,88a0de9ff9cbba5819cc385e619e51470b8df4c2b963c771f61d15825fb0cd75,0.979212834
1087,3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,0.979015718
4703,f7541e16aabab1b8d78204a57245ae208a7a1b596918fd6e7baafe0b10733dab,0.979010498
4613,f326f93cc5dcc34d9c8736a4b5b6b7951e0aea25b9ad7dae37cf931b129179f3,0.978932759
1246,3e5ffd4255fbfef1c96554a7a2c7bc54b61f8f0aab5eb560efa232219386d174,0.978915318
1829,5c4b583385df0a7507a5b84f0ea10cfbdca724bcdd543a0aad6855d891952b13,0.978912846
3235,a93cb06f54c6cc9a773149f7cc3b5dd7047db56cbf0bb9a9962f51c6b5415266,0.978831394
3375,b166f864cd9ee9367b305573597403ecbc8dc5255f6f0979c29e70c2236c3f2e,0.978748419
1474,49b7b4bdadbd5766961d0f48aa043924b4037743053f016b6debbec9eabbea17,0.978614196
110,0603a130b895b310a3182e3076bfc6152eca8df39ee5ec78faf70221ba972a31,0.978353128
3189,a67f3f18f45f295a10338dd6cedf9bc70fca3d48843f28bcaabbec9606672ad9,0.978257813
2562,8465cfa9b72a06e17534a4e6969cf6ea7b6bb2fce66991e72ac44d549071d463,0.978253292
2618,86ee7bd5cdb1aaddd97bd7109f6ed1d03fac650c36afb240e5bac0b467b841cf,0.978250613
192,09c5a257d9fe4db61540503f97b95671e42cba4c896f900cf913ad2b7ff170bb,0.978235807
3400,b2c4c7fe17fbab7b63c67dbd8fea5e46101ccdb69e9eb30811fb65df2abeb5f9,0.978149279
2721,8c85859cbab3ae934a8a560f6f9fc000ae342b76926f20ed3eecc2b1c6abb035,0.9781321
2695,8b633651713e7e5edd4993b5c67511d290c261d7af986e1c5dbf3e77749a87eb,0.977964668
4643,f41b0b09a95e540507d967feea5bc65476065984314ff8ec27d2436e23c208c9,0.977723172
4640,f411ab336d0b532626ce716c3f410e9803acbcf0f8504499cce7b804dad0159a,0.977720089
790,2744c1814c6f06ff767a0d0c54abc21702864340b6abc714634f11fa16098be4,0.977587579
4248,dda8696e106e0784466ea49ecdc85f243000cdb9b14b0af9317cc044978003ff,0.977540531
29,01fa415e6f6c4990d45f3004b7d50f09cd1ecc2be6f9d579dc5f8bb74facb584,0.977527726
4344,e30aa49e9bdcca33e90a194c3ce801dd089951d8e9cd89a366665761f583c914,0.97751146
1516,4bd6c6affbc5210a77ef05eaf1105f91656cadcd2aefd8564fc93f6dab77a4d3,0.976787085
3055,9f21696d0968d803423b0b36f29990be655594a5ec6a032c81d861f5f4c0a893,0.976769452
2111,6c90d5719cd717e9d990558f2a8602994b86bc68de3791a62221b2fdcf7b0e50,0.976689447
1253,3ea23cf5768d50e00dcd84fc53af19a383d052d34ffc84fe7994f5ab2f0f9681,0.976639616
4603,f29426825fec52f52a475d8dad0d95c31ad3f68ffa8b4b0d980f2dc966df7ecb,0.976627988
3821,c853bcc9a06d5ace69e718e7ff8abd4673422b05c9b2a826d5e670816a0b77d8,0.976596816
2754,8e55e56b1ed960d2b25ab651321d02b2f888a1e82f8861a83b883e315e70c2d4,0.976582856
4150,d90163c331d7251d551ab5bd9a5fffe04669acd7c3f7c521801f88e357d6a78f,0.976526228
4857,fed26cd3de8b58c197c6dce64126c9dac04a6441e3e5346a11550ea2f812d90a,0.976517313
2392,7b623cd5d813fef2585017c138723ad912a988033061cc5fe67feb358f0b36a2,0.976512541
2913,96c564571cd6d059a4293d3dea23dc6e2c4a6e21f1dec8903881a484f5200fd8,0.97639856
4809,fc3a38e172d2e7109ee70dde7540ea3678880e95fef4e6852264cd91af2b2bd9,0.976396721
265,0d82fe2fb1752b5b6cd0fdda05c99162715f3fbae9f00962c1740cb320cef56f,0.976075044
2826,920d5da1aea745cc8642feb7ed64bcc24fc665d1e56e604b61a1bea5de761d91,0.975884211
535,1bdac4543c4b199862c699c8d8e378c2c6b64e79c7de093535d47acc2e7f3e8a,0.97585676
547,1c545266245958faa6a949f8851963c1f93142af17919a91c6fc5dcef3467908,0.975811737
2337,78e1c2fd2502e7a27c60b6684aa3665e587fa9fe9395c15b7bc09d29b9b0bb1d,0.97563464
812,2875fad7335be3bfb1b3a095f7a65356819b2ea5ab3751e57a83c2792c15b50f,0.97557209
67,03a20f76ac53eb85cefadc4e4b8bc50a153c99cf4f61780540184991a4810613,0.975531011
2259,752fec2c5b87766287f411dbaa69aa77e3694783f945a57bf45cc63bba9525cb,0.975439934
1113,38602b016e0b1d81d02bf23d928ccecaaf5d892c462d6e4bccee6c36611d47f8,0.975421468
1235,3de2b48f8c55c264c2179f259ce673a5c931b4dc0a918bda6df507ad193efbb9,0.975227504
2272,75ca8e9701d25e071e8fed60acf7348ea44a33543d02ca3ac5d1e125224bc669,0.975143667
4825,fd2b3cdf11702b89792ef294ee528eb4edfd60985d4e67411de9b44cf8ef3893,0.975134806
2545,837572c679ed3bd9b517c22187f99af81a8088651f030ef0011c8072e8e71805,0.97505495
3860,ca1b0d9e3308b421f555f202548a2696ee7f2deeae18fef39b0410c4ed8d3824,0.974964056
769,2672da1db5b764982caa1c11b10ea9329c5845bf763e0a465329d886b71eda12,0.974869643
2372,7a504cc84470a98456f5350a249d1fe303945477d75647ea67da45f29987ca31,0.974801995
3448,b58d00be7dd33151bc6a87d0fa9c97b78a83ba9d090d41ec39acf2d2bee75678,0.974727122
2493,8087661493b145e942dd4a6211642f436b2fcbe00d7c51095bb7d292c2e53bbb,0.974695517
434,15e4f1fa51c5d3e3bbe9d3f818487d062a74043cc75faa7424c6bac3d894f94b,0.974692581
195,09d9e385756895605a5b83307985f7b8613c2a6f863ac8248f9fb0886781a569,0.974603327
3110,a2168b5bf75ed543482738611ef979cd537e5272bb6aa24684474d92c0cb3019,0.974573529
4773,fa8cb720973f73c328f856921e416a9a93ded75b2a865dffccbd5f2ad2389c7b,0.974481263
4268,df354d14bfb77644492de72cfc56a58e8bfe9a3d686a0243da9420167752dbe0,0.974310044
2237,73fdfa93d77a383f05a0145ef3f1eb3b2979ef4930a771d9871857bdf57935ce,0.974270805
4124,d7abf0eb63c4fcd471db72407097af1faf2778fb5c2baacca0b97c5bc844974d,0.974073113
1243,3e212c486b4d4557b5e592ba14afe38c180d0b3339af9127dc5052a1308a1965,0.974023093
850,2a653388092b9c0ccc231e23c1f4dfbc18ecbdf07cf886c610973a14792b111a,0.973958973
230,0b6214fab84bf2b93a755e25a88690f05fdb5d0963a5317d13742276bb9e7ae5,0.973804859
3059,9f7302fb08cc05912fe03739abc6e6ac7f605b5be933e13afc4559b029841363,0.973672357
397,140e187edc09f7999057814e696a60be2bc665c11b81cc46e60f986112dc12a6,0.973596318
4134,d82dd81dc69bd54a8766ac28f3a58ee211a4752dc4bdc5329fb0044df1b80028,0.973429162
187,098ae47eaaf1598924278b5464e1e04d054277947a09eeb983205fe072e1ef26,0.973291613
2422,7cb093125575349a34ea5d9c4c9f4fa83d9b7417a926093666c8850df7d8b7ea,0.973245822
4496,ec3f2de6ab388a11b3762d6d1b4e7b25b284555c3aac819c85769d388bea32bf,0.973182154
3865,ca79c1102dbc07f95a3767dbadd17e17b00f4262a040874c445e93f754c9535a,0.973119534
1974,651c8d6cea047126c28f47be758c8f741ffed4d89ff14da4878a87b704633607,0.973106384
2432,7d70e7b03dd4baa597d70fb4dca37e5d814ebdbe5d0824333acd4f4424cef16c,0.972742874
3563,ba980a287bd5fcdf5e218e3706e6e46ae8dd30b1cce07ef18df8779d5d5d70c6,0.972677442
617,1f084a80abf1641117bdfe8b95e7cb08d66597e90b4fbcab4524a65509430b08,0.972672262
3286,ac66ac3caf7b7d60ae8e1f4746d53155b528d31c7eb18ab7a5fe52637a97f8b1,0.972606988
2801,90bace9dc2c3b7afecb5e8eaa8bbc8e3e5929272523da06dcf91d5c7baba2936,0.972587208
1860,5e46fad922dc86af4e511abf582901f5074f1cd88a0f447fb136d181bc57c684,0.972530526
3591,bbfae01d94ff2da6956f9ca4900130cda971bb75a955e2063e82ebb2a6ff3558,0.972223608
4089,d58bffd189081359a9611875c76d5f2187c6d0eb3a66893297206a380699e729,0.972146036
733,2505874d3c4d36104b54c419e9cd6f753aa36a7a56147637e5643627b0c3b7a0,0.972092647
4190,db0bb304fb2bd81adfcaa8ae9e36f743bdbd2de5e118965c7c4a81da76aeade2,0.972054849
2433,7d8c17280536e7c8e71f57a3745cd13e48699172d02e041f37c44860d155e228,0.972046949
2969,9a7eec43c27e932a91f0dd2a416fc0d09270baef839a8d6641863317b4d80e52,0.971826333
1086,37584c81bcf16fac14fae3ffe49eb3d6cffd7f5b65538430456fcd933b60198a,0.97180637
927,2ee315337ce40526f47cae7dec2b2f1145f686f69ac4a73c3bbc9a50bbd4befc,0.971756258
393,13f9cd6300ff2e6d967b979bd8ecf02dbed19aba51cc59cc205d5ca87747492e,0.971752475
1615,510996af2bb0248bd23b285da3125d22e7019e5b264d9f421cfe7564e9d7ae64,0.971742777
685,22aa97e14a362b176c9163b0c93c451a0d4c3c7a3a7b3265c014b8e64fb92db9,0.971555664
3893,cbba5c1322b7d29536a92c7c28f8cb140b4d333dea348d3a56a8c6a6b1aec42c,0.971308073
2288,76ad0681caaa7714c8b5fd6c6971b52d9e8ed55433fecfcd318f6f21b7a93ac0,0.970995408
4407,e6cd1bc4853460aaf40425880e1e446854d0cc11eb943d2bcdb463323d6b8897,0.97090158
950,2fda773d00705ecdbc6201c54bd0aff84aff411504cd364ba71bfc23075f1874,0.970880974
1162,3aba1482a5f00e57e744eaadce56ae0bf5bdb20d5ae5233cdd1a6259181e39ea,0.970878511
4691,f6df9fe2c5bae2374858a996505bc5419ff8228c090e40650f13e3fb79d79399,0.970729126
761,2643bd2ff5f3d993fd1e708041b03831e5444e4bb41856acb3b95ea46d68a1c5,0.970535815
1728,576d75209cb6b423e3b5093b2f9ac1f6c2f0a360b41a2af054bf02b6fcaf6779,0.970400677
2325,788b59992a3de47334eca9723ab2d8021cfc50754ecfa02501ffad0d3225d0e7,0.970356864
418,14dfba8cea0da9780e8744304268187250df28b05d6073d152831f2353cacf72,0.970327942
1550,4d74e42d9fa74e504b24f971ed8b2e4ee3c554b127925280aea3c413c6a4455d,0.970310881
1721,56dbc8ff088717687612e32cbf0a5041565fde0d32c08bc64b4c91cb7a287a90,0.970285238
1301,40e6ca6fa087bcd788e37e7e3cab8f4d6f028972b2eab8689730d45fa968c770,0.970245238
2193,71afbb1fc4ca565357a94d4144508e99b872007f1792db37cb97d4cd93e4c7af,0.970204274
464,17ba97024c2c2b4a5d07f0cfb002d393b1b2477329469eb6320c5ba861ca3eec,0.970115995
3315,ae00234846b196751c7739a730e196cbd0fda3c54a56bacda685c9bf60eecf46,0.970114914
4447,e961e4cba63fdfe919b963076352908803e87fc966919f191e671a3dd478e71c,0.970079392
2777,8f570a6e959ec59ae0c40735862bcdb87b035a38f13bf31016e8b112a77c71c6,0.969973363
2141,6e40117483398506449dd728fbe8e27c1ef4488a5fa154a8c2feb1c13903b68a,0.969870236
719,24278a898024283f0aa17e07f48c92f73e45fd8cbb129a6099a5d3738c2319ca,0.96983184
1295,40803bf8aba64b8e0fdf944a3223c056bb366ae11815eaec82ab885cbb0aa373,0.969821656
4551,efffd635b5fdd2016e72b6fa45921a40c16c0aae23810bac0b6ad98aaa1238c6,0.96976389
3174,a5b0847b25d8e25af0f5c77e6cc06cdc4cf96b9b4a96307f0b65076bf3416697,0.969747659
625,1f3d982eb131c482d97be33dd3fc252dd696632d04ee8fa33525212edad5029a,0.969713574
2482,7fe9e8fde601fb3a7ffd5345b37f00f3c3b33359bd8449bcd1c4475cc5299bee,0.969626276
3343,af39e8bc7d963f1309a7d1e2343bb89f9f9d2f294d8b62e61d12357a62471db7,0.969611788
4459,e9f4c3a7ed8a670fb758aa4addfcf5cf9c8f18cefa87c8869fe930cec594a6cb,0.969609898
1232,3d9ef999a79e07d30333d2c62b56b0cfb17da96ad3c08e41f14ff66a8bae2d16,0.969569636
3941,ce12759a140c6dbd5756b89bc25d37b7376663a2fa2359cb7ea9f770a84b1e49,0.969480512
2194,71c5a4417c5aba484658b2c5e8649a2a1b8f9d76d8dd15977102a20d312f455d,0.969396644
2181,710636252619ee4a1d32091f95f97098cdbfcc0dab55f7c2dc627b2eb5e98d5e,0.969382823
4126,d7be8ecb2afec74cd3e3303e3d319a2acbbeefd08a40231bd9c00418a31e48e3,0.969370934
3677,bfab32e7d2fae25e5201393a930812518d2f672ef471f68a140a7b9b50ba92b8,0.969348462
4444,e923f84e062ae9dccba07530b48b8a779fb1e9b9a24f8144294f18f29a5593b6,0.969330498
352,11402db743b2be0747172b42bf2b8c4c03a3e8987eed414c874fa6d7ce16db3c,0.968970214
2219,731b718161b711916a872909421d5127cd17e2d62bf421a08bdf4755c516f8f3,0.968901954
2277,760e974daf91f6188c8c04008d25159a347d530635bffe971ac1f1badd2bea04,0.968846488
1064,36388d4b62108ecb6c43f1bfd190b1185a329fb8bca837003d45af7d21e3aa24,0.968801625
4501,ec7760eb7c0d7934098540299311d58c40f13c97df940da949dabc1361893378,0.968761932
1123,38986566b654b5ffd9f66f4c76905bfa75ed0d7408639a32954e2f9ed008a068,0.968711659
1925,6208d9d5cafbfbd53d69afefe4889999772e3a0603ceb0738ef60b3d3e222e0d,0.968707881
3019,9cb3f49d5981dcabbee9641eda72e022b18d9848850ab395e2fae5990721df54,0.968680019
2653,88c7aa1256ac3a3264c634845124cf54e4b97f5f6ae6bd1f37fe93a8a2bd3790,0.968676537
3567,babd42d20be0c58db1c34548ffc43e1760cabab121edbc10cebde37c79fc6f9e,0.968654518
772,2689a4fb2a6d386df6b5005b909f79afd53fcd02d38ff921af478f6b571b8ff3,0.968618387
2091,6b3d40a4026e7874e5a96e6f39acffd751f9d059a90ac118058190b8d9bd0fc3,0.968577842
746,258d88cbbee2b5833c805ecf7e6625156e21dabc079237edd74997fd3ead19a1,0.968560628
2619,8705f88012f7bdf1b7c99aae294abd7cb2be64cd9f2fe9e10c94b18cb79169e4,0.968427114
2983,9b15cbec00574c8f15cfdb16c2c5c8be0b2c82551fd3c35a54d0e9f680a8ebdc,0.968294636
2583,856c0013b5bee54e652fe26458f344a35d5cdb493cfeacc6f0df15937f6c4bd5,0.96828746
3998,d1029c47259c493d9ba2b548b6f72992ac565d075d3e21f33aef9afb4ababfe4,0.968228562
2688,8af5fb7fcd8e32790d85fb9c3c62dffc15694a9fa56e8ff72c67dbe085f9421f,0.968078871
2096,6ba19b93a19fee5bda1c6ad3e2be2330858e586d73c5fdee1e66f43a489785ab,0.967972007
943,2f9f335ab053b35790aedd2821d5090b9c9998ddfc4468211fbf5b50f08580c1,0.967967573
1225,3d4f3ba433ed00af73688dd384e7d4007cf69accc67fd22d4734fdbbf5f564cc,0.967923727
2820,91bff59c2ec7d0cf51945b739a27383c74298728a4441d81b6d2373710a33dc7,0.967764599
4740,f8c17bdccc82e5027450ce995131c030b6d056c8fdac2172d256d00283d9fe7b,0.967731047
4086,d56b5adbbedfcc60a0a055812d876754727cf8b62ed2b02ee4b914b18703190e,0.967540196
1021,33f307f295b228cb89502601b5e92b4a9b151ca04d3883617c86bd9842eb0bc8,0.967472219
2306,77cd3ad02aedaddf9f60ff7c57638f45663d0c0c7b566f1b0d4b5fbbac5a334c,0.967253988
2213,72c501648cdf612e63e29d16da963a223e3250650018c4d241964abd45edfe00,0.967207991
2766,8eba737abe5b06bef9d0ceccc8c8b768948650480017ba35a7652fe500fb2527,0.967099495
1462,493243f7805c6b751b11e8b9dc4e86ea0a65802fb5a87d6dedac4915f38091d2,0.966857265
2898,95c2b05390c97e9760dfd88f7997351c3dbdfbb3df03318e58f8ae0dc9381a02,0.966839895
4192,db2f68eeb6617960c1ecab9ed5549d274979175db558564bcc6b4712d89f5f65,0.966675586
1510,4b8f6ab3cf5ae29876ba6ef27385a68cb61b2d8b138ab01cb8b663afac9725e6,0.96658975
3939,ce07b197290e96ebc7468624bbe17a3f60d76f95e660ec0621be648de7971455,0.966556848
1372,4485a38f646098aecdbed514c9c5ba5831703c6ad2a03ab5d2af8bdaf4e0f58a,0.9664424
1233,3da6b7c218b827cb576217bb7dae7f3d6268f951d545ff1d04dee6eeb1befb74,0.966354753
2439,7ddc18b9ff4a915edff0260a87a5be48538b43b105e0e74563c167320da0e976,0.966222848
1133,390ab3845f28c5fb3e78491eeacac34c82ff68233ff1d818e90b6f64f6f56a61,0.966210758
4095,d60e52af80d680867acd19d65464befccf5a6a8c900601e58ad010c1677c09fd,0.965969596
4624,f3b646a2cd94ab1bb0bdc1295aafd1d589de7f928b457b332fe15fd09968f7df,0.965923609
316,0f424b3ac4778c8ffddda1444b215e91a38a3bda81724b912e352a9f3058e41f,0.965888342
2179,70ab698cf6dffbe79082c2a2ad7670108f5d36a18a22ae0e9b0d158011e9aeef,0.965842784
2231,737c035f47c5bee63760647888cbf61d665012c40376f1dcb5f4bf3b4176e2cb,0.965839756
490,199e5e14edcc51106216d27088d9eacb7a8615074884575957db8e1920d9922e,0.965794882
1483,49f5c69dd6c941211a99406d44f51c2af629bdd94fc691e383ef5fff76416ee5,0.965767987
2900,95f956927e75ecd2468282f50f85250b1a348fa1939e6e2d2d2eac1dcb0f2b98,0.965624898
292,0e82ba4c06ba53e0885c48128e3245b5722658b46c2c84c96bc935d975d0bfe9,0.96555403
4843,fe29ed7df110ab60da97bec1ffea7577783267fa35f573838843248e06be0ff6,0.965551016
4845,fe33404f62f79db8251ba039a741319a3f71eb2b7ccae16514dbca537a643cd0,0.965512263
357,11d257e9d689c47bb5d54f427b67af077d3767b44bababf836cc00512794ebcf,0.96547052
2543,8369c5b15bb507a83544248663627a798aa4e5dbf4668b5c0cb7cf8662f7f710,0.965417611
797,27c5dda6400e3925c1060e6aa7859d2870d3cd563c114aed9a0df05598b3c01a,0.96525386
2313,77f83e48e6f2d3249d8a3cd5f0869eef69183ee0ae236ec9b1c89667d13a0c12,0.965181852
4039,d2f91656033bfd584d89260ee3e70c81afd42e6eec8e3d150b8d900589e7cd49,0.965024185
1183,3b9a3ac0a5df1b9c36cecff3a35687aaeaf7214088aca73007ca03b213c4856e,0.964994429
506,1a3a6e9771a2699ea514137b0fa0aa192233272a78abe7a7a3f2680bba8019ef,0.964979091
1948,639b6c0b4c2f5ceeec43918b8be88f1e25f87e0fa7c2877ff50cd1ae053abfba,0.964960964
426,157451f2d390b8896ed5e710be8b9d4011c56dd2715046b96608f68fa8580c7a,0.964949347
3317,ae07e72317146fb27a3049e062f8902d820d4fb744e2efe1e145510a6f104ed6,0.964831014
488,1995f5d3dfefa2bfeaab967421b67c3ec24ecee8db624274bb108687c3b9d8aa,0.964813154
1909,61210fb635aba51412d2a88e38c286d31572baa2f2dd5557de6d7af39e41e30b,0.964402917
663,214f71d00536f24159f109bac44100b4a08305ba09ee4cb05ee157545cac93de,0.964078177
2979,9afc98b7911f2a9863a4e4e6f0de52fd30b01fd324de6b917042b3c520c91971,0.964056797
3204,a7b01106b1c7fc6bc3f5b679edd627979a8bba230a779c94cb4d624ac91c3d5f,0.96403181
4321,e20fa45167dcb6b2e158f0c38f2d8aee3d277237cab9ce93383f66404a352a1f,0.963957231
1361,441c16f51eebd04be01b2fd2f909be7ad9637267ef57c7da5e7194d8c023534b,0.963951444
4022,d23783bb570905a261b3048b0d70530d76d40160ddce2ded648a4cb8c0bb87cf,0.963830483
723,246ad9858bc9ad136bb7a184030f99d1f51c593518d250b09d92d34383f92bb6,0.963734225
412,14944c418ab86b3387d86391e29cc256624df89ce67a703026e4f5cff3a83278,0.963654548
1605,508676893c1dd888443b3bc8fb030be5cbffe9fc371a59e314bfc72ce8568dbf,0.963524597
3856,ca02f5b0681b0685ca025b557cfee30f490c8f8e2f520f570107e058680ce445,0.963453011
2948,990c2af193bddaf46f9aa5bf3a949707c065cd136161eda3bb5bbe718fb09f92,0.963233655
