,cooler_id,door_opens,open_time,compressor,power,on_time,min_voltage,max_voltage,temperature,calday,warning,year,month,Target,Motive
948,7789f3a5402d71a65efc0b735e6312068c770833da4cbaebd12c8c8e1f9d0974,0.0,0.0,59.8125,23.1667,24.0,124.0,132.0,4.7458,2024-12-15,1,2024,12,0,temperature
949,7789f3a5402d71a65efc0b735e6312068c770833da4cbaebd12c8c8e1f9d0974,0.0,0.0,48.7708,21.9167,24.0,124.0,134.0,4.8688,2024-12-16,1,2024,12,0,temperature
950,7789f3a5402d71a65efc0b735e6312068c770833da4cbaebd12c8c8e1f9d0974,0.0,0.0,55.4375,22.25,24.0,122.0,132.0,4.7458,2024-12-17,1,2024,12,0,temperature
951,7789f3a5402d71a65efc0b735e6312068c770833da4cbaebd12c8c8e1f9d0974,0.0,0.0,90.0968,17.4167,15.5,2.0,128.0,4.7645,2024-12-18,1,2024,12,0,temperature
952,7789f3a5402d71a65efc0b735e6312068c770833da4cbaebd12c8c8e1f9d0974,0.0,0.0,72.2766,24.5,23.5,2.0,132.0,5.3106,2024-12-19,1,2024,12,0,temperature
953,7789f3a5402d71a65efc0b735e6312068c770833da4cbaebd12c8c8e1f9d0974,0.0,0.0,70.8723,23.5833,23.5,2.0,132.0,5.5851,2024-12-20,1,2024,12,0,temperature
954,7789f3a5402d71a65efc0b735e6312068c770833da4cbaebd12c8c8e1f9d0974,0.0,0.0,70.375,24.25,24.0,122.0,132.0,4.9187,2024-12-21,1,2024,12,0,temperature
955,7789f3a5402d71a65efc0b735e6312068c770833da4cbaebd12c8c8e1f9d0974,28.0,0.0,88.9792,27.5,24.0,2.0,132.0,4.5729,2024-12-22,1,2024,12,0,temperature
956,7789f3a5402d71a65efc0b735e6312068c770833da4cbaebd12c8c8e1f9d0974,0.0,0.0,68.8958,24.4167,24.0,124.0,418.0,5.1563,2024-12-23,1,2024,12,0,temperature
957,7789f3a5402d71a65efc0b735e6312068c770833da4cbaebd12c8c8e1f9d0974,0.0,0.0,30.76,10.0,12.5,124.0,132.0,5.28,2024-12-24,1,2024,12,0,temperature
958,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,15.0,0.0,17.4286,35.6667,17.5,126.0,132.0,4.5057,2024-05-31,1,2024,5,0,temperature
959,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,17.0,4.0,20.6667,53.5833,24.0,128.0,134.0,5.1646,2024-06-01,1,2024,6,0,temperature
960,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,11.0,0.0,17.2083,47.4167,24.0,128.0,132.0,4.7875,2024-06-02,1,2024,6,0,temperature
961,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,22.0,0.0,20.25,55.25,24.0,126.0,134.0,4.6083,2024-06-03,1,2024,6,0,temperature
962,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,35.0,4.0,18.8333,51.1667,24.0,126.0,134.0,4.8083,2024-06-04,1,2024,6,0,temperature
963,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,15.0,0.0,15.9375,44.1667,24.0,124.0,134.0,5.4,2024-06-05,1,2024,6,0,temperature
964,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,29.0,7.0,28.52,74.0833,24.0,0.0,132.0,5.99,2024-06-06,1,2024,6,0,temperature
965,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,17.0,0.0,11.2963,18.3333,13.5,38.0,134.0,14.6889,2024-06-07,1,2024,6,1,temperature
966,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,,0.0,,,24.0,,,,2024-06-12,1,2024,6,1,temperature
967,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,,0.0,,,24.0,,,,2024-08-21,1,2024,8,0,temperature
968,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,,0.0,,,24.0,,,,2024-09-11,1,2024,9,0,temperature
969,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,10.0,1.0,18.3125,49.8333,24.0,128.0,134.0,4.6646,2024-09-18,1,2024,9,0,temperature
970,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,9.0,0.0,17.1667,47.25,24.0,128.0,134.0,4.7271,2024-09-19,1,2024,9,0,temperature
971,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,11.0,0.0,18.8333,51.0,24.0,128.0,134.0,4.4979,2024-09-20,1,2024,9,0,temperature
972,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,5.0,0.0,14.4792,39.4167,24.0,128.0,134.0,5.425,2024-09-21,1,2024,9,0,temperature
973,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,9.0,0.0,17.2708,46.0833,24.0,128.0,134.0,5.2458,2024-09-22,1,2024,9,0,temperature
974,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,14.0,2.0,20.125,54.0833,24.0,128.0,134.0,4.7292,2024-09-23,1,2024,9,0,temperature
975,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,18.0,2.0,18.2917,49.3333,24.0,128.0,134.0,5.1271,2024-09-24,1,2024,9,0,temperature
976,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,11.0,0.0,16.625,44.75,24.0,128.0,134.0,5.2604,2024-09-25,1,2024,9,0,temperature
977,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,10.0,1.0,19.6875,52.3333,24.0,128.0,134.0,4.9396,2024-09-26,1,2024,9,0,temperature
978,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,11.0,0.0,19.5,53.8333,24.0,128.0,134.0,4.5792,2024-09-27,1,2024,9,0,temperature
979,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,9.0,0.0,17.1667,47.3333,24.0,130.0,134.0,5.125,2024-09-28,1,2024,9,0,temperature
980,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,8.0,0.0,15.3958,41.5,24.0,130.0,134.0,5.7396,2024-09-29,1,2024,9,0,temperature
981,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,11.0,0.0,16.8542,46.8333,24.0,2.0,134.0,5.3188,2024-09-30,1,2024,9,0,temperature
982,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,10.0,1.0,17.8958,48.5833,24.0,130.0,134.0,5.2917,2024-10-01,1,2024,10,0,temperature
983,8037cf022b605ab00cef213e8b1a26458258b8327872128f9a1efec53885b1ba,3.0,0.0,20.3462,29.1667,13.0,128.0,134.0,5.1808,2024-10-02,1,2024,10,0,temperature
984,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,5.0,0.0,62.5417,172.75,24.0,100.0,124.0,6.8354,2023-08-27,1,2023,8,0,temperature
985,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,10.0,1.0,45.898,117.0,24.0,110.0,128.0,5.3673,2023-11-15,1,2023,11,0,temperature
986,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,8.0,0.0,36.4167,90.5,24.0,110.0,124.0,6.2188,2023-11-16,1,2023,11,0,temperature
987,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,4.0,0.0,36.4194,58.5,15.5,108.0,122.0,5.1613,2023-11-17,1,2023,11,0,temperature
988,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,8.0,0.0,30.2917,72.0,24.0,104.0,120.0,6.1104,2023-12-11,1,2023,12,0,temperature
989,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,8.0,0.0,32.1875,77.5,24.0,104.0,122.0,5.3333,2023-12-12,1,2023,12,0,temperature
990,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,3.0,0.0,33.28,41.5833,12.5,104.0,120.0,7.036,2023-12-13,1,2023,12,0,temperature
991,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,11.0,5.0,40.5208,94.4167,24.0,102.0,122.0,6.6521,2023-12-22,1,2023,12,0,temperature
992,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,12.0,0.0,39.6667,93.9167,24.0,102.0,126.0,5.5208,2023-12-23,1,2023,12,0,temperature
993,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,13.0,2.0,53.9792,124.4167,24.0,108.0,130.0,5.7333,2023-12-24,1,2023,12,0,temperature
994,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,9.0,0.0,32.4375,77.6667,24.0,106.0,126.0,6.5375,2023-12-25,1,2023,12,0,temperature
995,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,11.0,0.0,31.7292,74.4167,24.0,102.0,122.0,6.2542,2023-12-26,1,2023,12,0,temperature
996,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,4.0,0.0,34.2813,51.5,16.0,98.0,122.0,4.8969,2023-12-27,1,2023,12,0,temperature
997,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,12.0,0.0,97.4792,210.6667,24.0,94.0,116.0,9.2271,2024-05-20,1,2024,5,0,temperature
998,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,13.0,9.0,98.1458,213.4167,24.0,96.0,116.0,11.7292,2024-05-21,1,2024,5,1,temperature
999,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,5.0,4.0,97.963,118.5,13.5,98.0,114.0,12.1963,2024-05-22,1,2024,5,1,temperature
1000,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,14.0,5.0,48.7234,106.6667,23.5,52.0,124.0,19.4596,2024-05-29,1,2024,5,1,temperature
1001,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,8.0,0.0,100.0,212.25,24.0,98.0,116.0,15.7,2024-05-30,1,2024,5,1,temperature
1002,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,4.0,0.0,99.4643,121.3333,14.0,98.0,116.0,13.4071,2024-05-31,1,2024,5,1,temperature
1003,8185ce2b48ece3e2b5493d61a08a77aa1bd883815a2b6282e45b2e41c04d2022,11.0,1.0,99.6341,180.0833,20.5,98.0,118.0,14.7049,2024-05-31,1,2024,5,1,temperature
1004,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,19.0,1.0,17.5714,84.0833,24.0,124.0,134.0,5.0367,2023-09-18,1,2023,9,0,temperature
1005,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,32.0,6.0,29.3333,123.75,24.0,126.0,134.0,4.7958,2023-09-19,1,2023,9,0,temperature
1006,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,27.0,1.0,23.0833,103.25,24.0,122.0,134.0,4.8708,2023-09-20,1,2023,9,0,temperature
1007,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,24.0,2.0,25.0417,109.1667,24.0,124.0,134.0,4.9375,2023-09-21,1,2023,9,0,temperature
1008,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,14.0,1.0,15.2857,78.3333,24.0,128.0,134.0,4.949,2023-12-04,1,2023,12,0,temperature
1009,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,14.0,2.0,14.9583,74.9167,24.0,128.0,134.0,5.0042,2023-12-05,1,2023,12,0,temperature
1010,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,14.0,13.0,17.3125,82.4167,24.0,126.0,134.0,4.9146,2023-12-06,1,2023,12,0,temperature
1011,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,21.0,0.0,16.2083,80.75,24.0,128.0,134.0,4.7896,2023-12-07,1,2023,12,0,temperature
1012,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,1.0,0.0,11.95,25.5,10.0,128.0,134.0,5.775,2023-12-08,1,2023,12,0,temperature
1013,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,21.0,0.0,15.125,76.5,24.0,128.0,134.0,4.7896,2023-12-22,1,2023,12,0,temperature
1014,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,4.0,0.0,11.0526,23.0833,9.5,130.0,134.0,5.6632,2023-12-23,1,2023,12,0,temperature
1015,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,0.0,9.0,0.0,0.0,24.0,124.0,132.0,15.5735,2024-09-14,1,2024,9,1,temperature
1016,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,6.0,0.0,22.1429,91.5,24.0,124.0,134.0,9.4898,2024-09-15,1,2024,9,1,temperature
1017,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,0.0,0.0,16.7292,76.5833,24.0,124.0,134.0,5.8479,2024-09-16,1,2024,9,0,temperature
1018,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,20.0,4.0,23.1458,102.9167,24.0,124.0,132.0,5.2187,2024-09-17,1,2024,9,0,temperature
1019,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,20.0,12.0,28.5208,121.9167,24.0,120.0,132.0,5.3792,2024-09-18,1,2024,9,0,temperature
1020,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,28.0,8.0,30.4583,130.0833,24.0,120.0,134.0,5.0,2024-09-19,1,2024,9,0,temperature
1021,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,26.0,0.0,24.3333,108.75,24.0,124.0,134.0,4.8146,2024-09-20,1,2024,9,0,temperature
1022,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,39.0,3.0,27.4167,120.75,24.0,124.0,134.0,4.7646,2024-09-21,1,2024,9,0,temperature
1023,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,8.0,0.0,18.4043,83.75,23.5,126.0,134.0,5.6277,2024-09-22,1,2024,9,0,temperature
1024,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,15.0,2.0,21.0417,95.5833,24.0,124.0,134.0,5.4646,2024-09-23,1,2024,9,0,temperature
1025,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,27.0,6.0,27.7292,120.4167,24.0,122.0,134.0,4.8896,2024-09-24,1,2024,9,0,temperature
1026,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,24.0,3.0,25.3333,111.5833,24.0,124.0,134.0,4.7146,2024-09-25,1,2024,9,0,temperature
1027,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,19.0,0.0,21.1042,96.3333,24.0,122.0,134.0,4.8167,2024-09-26,1,2024,9,0,temperature
1028,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,29.0,2.0,19.7083,91.5833,24.0,122.0,134.0,4.7021,2024-09-27,1,2024,9,0,temperature
1029,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,39.0,3.0,22.6875,102.3333,24.0,128.0,134.0,4.6479,2024-09-28,1,2024,9,0,temperature
1030,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,7.0,3.0,16.625,77.8333,24.0,128.0,134.0,5.4896,2024-09-29,1,2024,9,0,temperature
1031,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,0.0,0.0,16.1875,75.9167,24.0,126.0,134.0,5.9771,2024-09-30,1,2024,9,0,temperature
1032,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,19.0,0.0,17.2917,83.5833,24.0,124.0,134.0,4.9458,2024-10-01,1,2024,10,0,temperature
1033,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,23.0,2.0,18.1667,85.6667,24.0,124.0,134.0,4.8292,2024-10-02,1,2024,10,0,temperature
1034,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,25.0,6.0,22.2292,98.3333,24.0,124.0,134.0,4.9771,2024-10-03,1,2024,10,0,temperature
1035,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,29.0,2.0,18.625,86.6667,24.0,126.0,134.0,4.875,2024-10-04,1,2024,10,0,temperature
1036,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,23.0,9.0,18.75,85.9167,24.0,128.0,134.0,4.8167,2024-10-05,1,2024,10,0,temperature
1037,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,5.0,0.0,13.6875,67.75,24.0,126.0,134.0,5.5958,2024-10-06,1,2024,10,0,temperature
1038,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,18.0,4.0,17.1667,82.5833,24.0,126.0,134.0,4.8375,2024-10-07,1,2024,10,0,temperature
1039,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,23.0,10.0,24.3958,106.5833,24.0,126.0,134.0,4.7458,2024-10-08,1,2024,10,0,temperature
1040,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,26.0,0.0,16.6042,80.75,24.0,128.0,134.0,4.675,2024-10-09,1,2024,10,0,temperature
1041,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,14.0,1.0,16.2292,79.0,24.0,126.0,134.0,5.0187,2024-10-10,1,2024,10,0,temperature
1042,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,26.0,2.0,20.0833,91.5833,24.0,126.0,134.0,4.9771,2024-10-11,1,2024,10,0,temperature
1043,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,32.0,6.0,21.6875,98.3333,24.0,126.0,134.0,4.7042,2024-10-12,1,2024,10,0,temperature
1044,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,6.0,1.0,15.1667,73.0833,24.0,128.0,136.0,5.5229,2024-10-13,1,2024,10,0,temperature
1045,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,31.0,1.0,18.5833,87.3333,24.0,124.0,134.0,4.9146,2024-10-14,1,2024,10,0,temperature
1046,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,13.0,5.0,17.7083,83.5833,24.0,126.0,134.0,5.3188,2024-10-15,1,2024,10,0,temperature
1047,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,24.0,0.0,17.2708,83.4167,24.0,126.0,134.0,4.6667,2024-10-16,1,2024,10,0,temperature
1048,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,19.0,2.0,16.9792,80.9167,24.0,126.0,136.0,5.0583,2024-10-17,1,2024,10,0,temperature
1049,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,18.0,0.0,17.1458,82.25,24.0,124.0,134.0,4.8854,2024-10-18,1,2024,10,0,temperature
1050,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,41.0,4.0,19.1875,90.25,24.0,128.0,134.0,4.7417,2024-10-19,1,2024,10,0,temperature
1051,8490e3d2e2bf90a2eaef9d0d17d06b5a55d40822c8a9c37600359b934710fe92,13.0,1.0,18.0417,82.5,24.0,126.0,134.0,5.575,2024-10-20,1,2024,10,0,temperature
1052,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,77.0,7.0,42.3542,240.8333,24.0,116.0,124.0,4.5146,2023-11-09,1,2023,11,0,temperature
1053,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,33.0,3.0,36.4706,150.8333,17.0,116.0,124.0,4.8294,2023-11-09,1,2023,11,0,temperature
1054,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,40.0,1.0,39.5313,151.9167,16.0,116.0,124.0,4.9156,2023-11-10,1,2023,11,0,temperature
1055,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,52.0,6.0,26.0208,159.1667,24.0,118.0,126.0,4.4417,2024-01-11,1,2024,1,0,temperature
1056,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,49.0,3.0,28.5152,115.9167,16.5,116.0,126.0,4.7636,2024-01-12,1,2024,1,0,temperature
1057,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,59.0,6.0,28.4792,170.25,24.0,118.0,126.0,4.3083,2024-02-15,1,2024,2,0,temperature
1058,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,70.0,3.0,29.9792,177.8333,24.0,116.0,126.0,4.2854,2024-02-16,1,2024,2,0,temperature
1059,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,34.0,8.0,29.7308,91.5,13.0,116.0,126.0,5.0577,2024-02-17,1,2024,2,0,temperature
1060,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,58.0,3.0,42.6122,250.5833,24.0,112.0,124.0,4.2673,2024-05-23,1,2024,5,0,temperature
1061,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,66.0,4.0,45.0,256.1667,24.0,114.0,124.0,4.3563,2024-05-24,1,2024,5,0,temperature
1062,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,75.0,10.0,41.0833,235.75,24.0,114.0,124.0,4.5521,2024-05-25,1,2024,5,0,temperature
1063,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,86.0,6.0,45.7083,257.1667,24.0,112.0,124.0,4.5146,2024-05-26,1,2024,5,0,temperature
1064,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,62.0,4.0,49.4792,268.5,24.0,112.0,122.0,4.5458,2024-05-27,1,2024,5,0,temperature
1065,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,67.0,9.0,59.1667,307.0833,24.0,110.0,124.0,4.4813,2024-05-28,1,2024,5,0,temperature
1066,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,82.0,6.0,62.1458,311.0833,24.0,112.0,124.0,4.925,2024-05-29,1,2024,5,0,temperature
1067,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,65.0,9.0,63.2083,304.0,24.0,112.0,122.0,4.5417,2024-05-30,1,2024,5,0,temperature
1068,872cdd275f9f091ec2178959775ee929d25020e920d1ba43b8d7c0e8990654c3,71.0,3.0,71.3125,306.9167,24.0,112.0,122.0,4.3958,2024-05-31,1,2024,5,0,temperature
1069,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,44.3542,134.3333,24.0,118.0,132.0,5.3271,2023-10-06,1,2023,10,0,temperature
1070,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,32.8958,99.4167,24.0,122.0,132.0,6.1146,2023-10-07,1,2023,10,0,temperature
1071,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,27.0208,84.1667,24.0,128.0,132.0,5.1021,2023-10-08,1,2023,10,0,temperature
1072,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,42.9583,129.4167,24.0,118.0,132.0,4.5646,2023-10-09,1,2023,10,0,temperature
1073,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,38.1667,113.75,24.0,118.0,132.0,5.5,2023-10-10,1,2023,10,0,temperature
1074,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,5.0,9.0,44.6304,128.0833,23.0,42.0,132.0,7.2957,2023-10-11,1,2023,10,0,temperature
1075,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,47.1458,143.1667,24.0,118.0,132.0,5.6646,2023-10-12,1,2023,10,0,temperature
1076,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,43.6875,133.75,24.0,120.0,132.0,5.4333,2023-10-13,1,2023,10,0,temperature
1077,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,17.6875,56.9167,24.0,126.0,132.0,6.0292,2023-11-24,1,2023,11,0,temperature
1078,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,24.8333,76.8333,24.0,126.0,132.0,5.6479,2023-11-25,1,2023,11,0,temperature
1079,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,19.875,64.1667,24.0,128.0,132.0,5.4688,2023-11-26,1,2023,11,0,temperature
1080,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,,0.0,,,24.0,,,,2023-12-13,1,2023,12,0,temperature
1081,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,60.9792,190.6667,24.0,118.0,132.0,5.7271,2024-05-17,1,2024,5,0,temperature
1082,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,0.0,0.0,26.55,35.5,10.0,122.0,132.0,7.17,2024-05-18,1,2024,5,0,temperature
1083,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,129.0,54.0,63.0417,197.5833,24.0,122.0,132.0,5.2458,2024-05-20,1,2024,5,0,temperature
1084,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,171.0,34.0,67.9583,220.9167,24.0,118.0,132.0,7.2271,2024-05-21,1,2024,5,0,temperature
1085,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,148.0,81.0,68.9167,223.5,24.0,120.0,132.0,7.7188,2024-05-30,1,2024,5,0,temperature
1086,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,147.0,62.0,68.7708,222.6667,24.0,118.0,132.0,7.3,2024-05-31,1,2024,5,0,temperature
1087,8c23cc35a965e01affe215db22e5be71b86189f4d6f9c0f9e3d96084ab18e27d,54.0,10.0,42.2727,62.75,11.0,120.0,132.0,7.4636,2024-05-31,1,2024,5,0,temperature
