cooler_id,door_opens,open_time,compressor,power,on_time,min_voltage,max_voltage,temperature,calday,warning,Motive,Target
d35bc0fb703c778fa947b87828a9458c9771d18813d3b12d29f002821ea84877,25,1,16.2245,54,24,118,128,4.6653,10/16/2024,0,None,0
d35bc0fb703c778fa947b87828a9458c9771d18813d3b12d29f002821ea84877,6,0,23.1143,52,17.5,112,294,4.6029,9/13/2024,0,None,0
d35bc0fb703c778fa947b87828a9458c9771d18813d3b12d29f002821ea84877,0,0,9.6429,9.0833,7,114,124,5.8214,3/28/2025,0,None,0
d35bc0fb703c778fa947b87828a9458c9771d18813d3b12d29f002821ea84877,17,0,14.2653,46.5,24,110,122,4.8388,3/27/2025,0,None,0
d35bc0fb703c778fa947b87828a9458c9771d18813d3b12d29f002821ea84877,26,3,21.2917,65.8333,24,112,124,4.6458,3/25/2025,0,None,0
d35bc0fb703c778fa947b87828a9458c9771d18813d3b12d29f002821ea84877,26,0,18.8333,59.5,24,108,122,4.675,3/26/2025,0,None,0
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,,0,,,24,,,,10/28/2023,0,None,0
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,3,0,23.9024,48.5,20.5,122,134,5.4,8/7/2023,0,None,0
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,,0,,,24,,,,11/8/2024,0,None,0
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,5,0,19.3261,46.5833,23,2,136,6.4,9/2/2024,0,None,0
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,7,0,25.0435,29.25,11.5,126,136,6.0391,9/3/2024,0,None,0
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,41,1,25.6875,63.3333,24,2,136,5.3604,9/1/2024,0,None,0
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,53,6,28.8222,65.1667,22.5,2,136,5.36,8/31/2024,0,None,0
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,43,5,41.2857,88.1667,21,2,136,6.3,8/30/2024,0,None,0
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,,0,,,24,,,,4/30/2025,0,None,0
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,,0,,,24,,,,4/9/2025,0,None,0
9c83df178f656440c2adf86598e75983e7226e31f149e746a1ace561d4dbc2a4,,0,,,24,,,,12/13/2024,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,0,0,19.8043,36.3333,23,122,130,6.0978,3/17/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,9,0,25.0278,36,18,122,130,5.175,3/18/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,0,0,17.3958,33.0833,24,122,130,6.6937,3/16/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,9,0,22.7917,42.5,24,124,130,5.9437,3/15/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,8,0,17.0833,33.4167,24,120,128,5.3292,11/28/2024,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,,0,,,24,,,,3/4/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,,0,,,24,,,,3/6/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,1,0,10.4483,12.8333,14.5,124,130,7.7172,1/7/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,,0,,,24,,,,1/14/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,4,0,15.0417,29.5833,24,122,130,5.7563,1/9/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,5,0,12.2727,22.4167,22,122,130,6.4864,1/10/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,2,0,11.25,22.5,24,124,130,6.4729,1/8/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,,0,,,24,,,,4/8/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,,0,,,24,,,,4/1/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,0,0,4.1667,2.75,6,124,128,8.225,4/2/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,0,0,22.2143,24.5,14,124,128,5.1571,3/30/2025,0,None,0
7a952aa0b20981235c8cebbf2607874f3d89541735839203b798c7b909491369,0,0,20.2857,39.9167,24,122,130,5.7837,4/6/2024,0,None,0
3730f8112075275d67d4df40270f00a92c926cc958f56cf17e8eea4e687a1c2e,9,0,69.0357,65.0833,14,114,118,7.9357,3/21/2025,0,None,0
3730f8112075275d67d4df40270f00a92c926cc958f56cf17e8eea4e687a1c2e,8,1,100,26,4,116,118,14.0625,3/22/2025,0,None,0
3730f8112075275d67d4df40270f00a92c926cc958f56cf17e8eea4e687a1c2e,4,0,39.6552,41.75,14.5,114,118,5.7552,4/10/2025,0,None,0
3730f8112075275d67d4df40270f00a92c926cc958f56cf17e8eea4e687a1c2e,1,0,91.5,11.8333,2,116,118,7.95,4/11/2025,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,121,10,40.375,219.4167,24,110,128,3.8229,4/4/2025,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,58,12,50.625,174.0833,16,112,126,4.3813,4/5/2025,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,132,12,58.8542,306.5833,24,108,126,3.7625,3/31/2025,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,116,8,55.5417,292.4167,24,106,126,3.5854,3/30/2025,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,155,6,50.125,265.25,24,110,126,3.6417,3/29/2025,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,108,4,41.1458,225.4167,24,110,126,3.7417,4/3/2025,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,88,16,52.9583,277.1667,24,106,126,4.1979,4/2/2025,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,108,6,44.2083,236,24,108,124,3.6813,4/1/2025,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,,0,,,24,,,,6/8/2024,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,149,11,43.3542,240,24,106,124,3.4563,12/24/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,157,12,43.8333,243.4167,24,108,122,3.4687,12/23/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,142,20,41.3958,232.3333,24,108,124,3.4479,12/22/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,106,10,39.2292,221.3333,24,108,124,3.5979,12/21/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,157,14,39.1042,217.1667,24,108,124,3.4583,12/25/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,19,2,33.9375,62,8,110,122,3.9937,12/26/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,148,18,48.3333,259.5,24,108,124,3.7375,11/6/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,19,1,27.8095,74.0833,10.5,112,124,3.6048,11/7/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,151,8,41.6531,239,24,110,124,3.5959,11/5/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,160,12,39.3673,228.5,24,110,126,3.5918,11/4/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,157,14,44.5833,248.6667,24,106,124,3.5833,10/8/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,153,16,51.875,284.3333,24,108,122,3.5792,10/6/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,108,6,48.3696,256.75,23,108,124,3.5,10/5/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,103,23,42.8125,233,24,108,126,3.7583,12/1/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,18,2,32,58.8333,7.5,110,124,3.24,12/2/2023,0,None,0
6f55c9b8cd53c449e64788857651fac2cff136944ff20fee8eed0cfd9c8f3da9,106,8,34.1429,205.1667,24,110,126,3.3755,11/30/2023,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,16,1,16.0208,0,24,114,128,6.3437,1/31/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,12,0,13.7708,0,24,114,126,6.1438,1/30/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,17,0,17.0625,0,24,112,128,6.3833,1/29/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,13,0,14.75,0,24,114,128,6.0583,1/11/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,13,0,14.2292,0,24,114,128,6.1146,1/28/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,7,0,13.9375,0,24,114,130,6.2542,1/13/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,4,0,13.5417,0,24,116,130,6.3,1/12/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,14,0,16.5,0,24,114,128,6.1729,1/10/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,7,0,13.4167,0,24,114,130,6.1062,1/9/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,20,4,22.9792,0,24,112,128,6.4542,1/8/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,12,0,16.1875,0,24,114,128,6.3854,1/7/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,18,1,22.7708,0,24,112,128,6.4063,1/6/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,26,1,24.1489,0,23.5,114,128,6.2319,1/24/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,18,1,18.1875,0,24,112,128,6.0313,1/23/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,12,3,17.0208,0,24,112,128,6.4125,1/22/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,10,0,15.3125,0,24,112,128,6.1438,1/21/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,13,1,17.4375,0,24,114,130,6.4833,1/20/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,13,0,16.4375,0,24,114,128,6.175,1/27/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,10,0,18.0417,0,24,112,128,6.2417,1/26/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,6,0,18.25,0,24,112,128,6.2458,1/25/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,10,0,16.5625,0,24,114,130,6.3458,1/19/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,8,0,15.7708,0,24,114,130,6.4187,1/18/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,34,2,17.4375,0,24,114,128,6.2354,1/17/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,12,0,15.5208,0,24,114,128,6.0042,1/16/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,14,0,18.9167,0,24,114,130,6.4792,1/5/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,13,0,17.3125,0,24,114,130,6.2833,1/15/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,14,0,14.3333,0,24,116,128,6.0562,1/14/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,,0,,,24,,,,6/1/2024,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,,0,,,24,,,,8/17/2024,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,,0,,,24,,,,6/6/2024,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,21,1,24.9375,0,24,118,132,4.9187,11/13/2023,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,6,1,24.4412,0,17,120,134,5.4412,11/14/2023,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,19,0,26.7708,0,24,118,134,4.925,11/12/2023,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,11,0,22.9375,0,24,118,134,4.9979,11/11/2023,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,,0,,,24,,,,10/26/2024,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,22,0,26.125,0,24,112,128,6.3188,4/8/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,22,0,30.0208,0,24,114,128,5.3,4/6/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,15,0,21.4792,0,24,116,128,6.5437,4/5/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,2,0,14.1429,0,10.5,116,126,6.8667,4/9/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,30,2,25.8125,0,24,114,128,6.8396,4/4/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,20,1,29.5625,0,24,112,128,6.3354,4/7/2025,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,31,2,41.0833,0,24,112,126,5.4167,5/15/2024,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,22,3,15.7188,0,16,112,128,7.1656,5/16/2024,0,None,0
3cf216b61367fa8e4c7e5ba035dd218812826bc0b1e4aa79fbbef8a6be039ca7,21,1,11.6458,0,24,110,128,7.625,5/14/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,44,2,23.3125,81.5833,24,116,126,4.8167,3/29/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,28,3,17.875,62.4167,24,120,126,4.875,3/20/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,37,2,24.1667,84.0833,24,118,126,4.7875,3/19/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,30,0,20.1875,71.6667,24,118,128,4.7646,3/28/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,19,0,18.8627,70.1667,24,118,128,4.8627,3/27/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,41,2,23.9375,83.1667,24,118,124,4.8125,3/26/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,36,2,23.3542,81.5833,24,116,126,4.7708,3/25/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,41,2,22.1042,78,24,116,126,4.8979,3/24/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,31,1,22.8163,80.25,24,116,126,4.8429,3/23/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,38,2,22.625,79.25,24,118,128,4.7708,3/22/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,38,1,19.6458,68.5833,24,120,128,4.5,3/21/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,41,2,20.4375,71.9167,24,120,130,4.7333,12/30/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,41,2,19.0208,67.5833,24,122,130,4.6729,12/29/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,45,0,20.0833,70.4167,24,122,130,4.4125,12/28/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,36,1,22.766,77.3333,23.5,120,130,4.4617,12/27/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,30,1,20.6667,72,24,120,130,4.3812,12/26/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,43,7,28.7708,96.5833,24,122,130,4.4542,12/25/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,35,1,16.2292,58.5,24,122,132,4.6938,12/24/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,40,4,23,78.3333,24,122,132,4.2479,12/23/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,36,1,17.8125,62.75,24,124,130,4.4792,12/22/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,28,2,17.7083,61.8333,24,124,130,4.5437,12/21/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,24,1,19.7083,68.6667,24,124,130,4.3104,12/20/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,0,0,0,0.8333,2.5,128,130,6.34,12/19/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,,0,,,24,,,,10/3/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,,0,,,24,,,,9/26/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,,0,,,24,,,,9/12/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,180,24,60.0606,150.5,16.5,116,128,7.2091,8/10/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,37,3,24.5625,85.8333,24,116,126,4.7958,3/18/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,41,1,22.2708,78.25,24,118,126,4.5854,3/17/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,50,4,26.3333,90,24,118,126,4.7479,3/16/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,63,3,26.4082,92.9167,24,116,126,5.1061,3/15/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,66,2,27,93.75,24,114,126,4.8125,3/14/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,27,2,22.3958,78.6667,24,116,126,4.7417,3/13/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,40,2,21.25,75.1667,24,116,128,4.8958,3/12/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,42,0,20.7292,71.9167,24,118,126,4.35,3/11/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,56,5,23.9792,81.8333,24,118,128,4.625,3/10/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,40,3,18.5833,65,24,124,132,4.5583,1/31/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,88,10,34.2917,116.8333,24,120,130,5.5604,3/3/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,46,1,20.7708,73.5,24,122,132,4.7792,3/2/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,35,3,20.3696,67.8333,23,118,126,5.0283,4/6/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,49,3,25.3958,88,24,116,126,5.0104,4/5/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,,0,,,24,,,,4/11/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,28,2,24.3235,53.0833,17,116,126,5.0912,4/10/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,39,1,22.7708,79.75,24,116,128,4.8562,4/9/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,27,1,20.2292,70.8333,24,118,128,4.8458,4/8/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,59,3,26.5,93,24,112,124,4.9,4/4/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,56,1,27.5,96.5,24,112,124,4.8875,4/3/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,50,4,21.4167,74,24,118,128,4.9333,4/7/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,31,1,10.24,40,24,124,130,4.656,1/11/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,23,0,11.4167,41.5833,24,122,130,4.5188,1/10/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,46,6,29.6939,104.75,24,114,126,4.9184,4/2/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,55,4,28.125,96.9167,24,114,124,4.8937,4/1/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,71,5,35.4583,121.5833,24,114,124,5.0708,3/31/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,65,2,25.1042,87.5,24,114,126,4.7708,3/30/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,35,1,18.3333,66,24,122,130,4.7417,3/1/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,14,1,9.1429,35.1667,24,124,130,4.5306,1/9/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,25,1,12.92,47.9167,24,124,130,4.306,1/8/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,36,2,11.8125,42.8333,24,124,130,4.8146,1/7/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,35,4,17.9792,62.6667,24,122,130,4.4813,1/6/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,36,5,20.25,70.9167,24,122,132,4.7208,1/5/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,45,2,21.0625,72.75,24,124,130,4.5521,1/4/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,61,5,25.2292,85.4167,24,122,132,4.5229,1/3/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,114,23,38.1875,126.5,24,122,132,5.2937,1/2/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,19,0,14.1875,51,24,124,130,4.5729,1/16/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,36,1,13.9583,50.1667,24,124,130,4.7,1/15/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,28,1,12.4583,45.5,24,124,130,4.4542,1/14/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,43,1,22.5417,77.9167,24,124,130,4.7292,1/1/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,32,2,18.1875,64.5833,24,122,130,5.1646,12/31/2024,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,37,1,13.5625,48.5,24,124,130,4.4458,1/13/2025,0,None,0
3767b6bcbc30d5e6df0670cb5fc3213e50cf4439f7613e1922ce3586506df0be,41,4,16.6875,57.75,24,124,130,4.4354,1/12/2025,0,None,0
